Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z
17521,-4.362271,-2.175153,1.902362,34.09,12.46,6.79,80.068138,-146.214142,77.843079,123,2.46,-0.2823630000000001,-0.6747999999999998,0.2464700000000002,-4.2210895,-1.8377529999999995,1.779127
17541,-4.314413,-2.49341,1.828182,34.93,-4.83,8.19,80.366547,-148.109818,78.626534,124,2.48,0.0478579999999997,-0.318257,-0.0741800000000001,-4.338342,-2.3342814999999995,1.865272
17561,-4.211518,-2.974385,1.986114,41.580002,-23.309999,14.0,78.924408,-145.22168,78.02668,125,2.5,0.1028950000000001,-0.4809749999999999,0.1579319999999999,-4.2629655,-2.7338974999999994,1.907148
17581,-4.362271,-3.457752,2.297192,48.860001,-28.49,27.09,78.854187,-144.956665,77.092819,126,2.52,-0.1507529999999999,-0.4833670000000003,0.3110779999999999,-4.2868945,-3.2160685,2.141653
17601,-5.594619,-3.790366,3.558254,53.830002,-29.75,45.080002,80.601341,-143.138412,76.84269,127,2.54,-1.232348,-0.3326139999999999,1.261062,-4.978445,-3.624059,2.927723
17621,-7.171546,-3.888476,3.948298,44.73,-40.25,51.029999,79.819031,-141.947617,76.638466,128,2.56,-1.5769270000000004,-0.0981099999999997,0.390044,-6.3830825,-3.8394209999999993,3.753276
17641,-7.829595,-3.833439,4.082301,40.810001,-43.049999,50.610001,77.203156,-139.673218,74.535812,129,2.58,-0.6580490000000001,0.055037,0.1340030000000003,-7.5005705,-3.860957499999999,4.0152995
17661,-8.525931,-4.158874,5.053822,47.25,-37.73,54.599998,78.46772,-137.23941,74.538216,130,2.6,-0.6963359999999996,-0.3254350000000001,0.971521,-8.177763,-3.9961564999999992,4.568061500000001
17681,-9.337128,-4.513025,6.118666,47.389999,-36.540001,58.240002,80.011429,-136.985123,73.591652,131,2.62,-0.811197,-0.3541509999999999,1.064844,-8.9315295,-4.3359495,5.586244000000001
17701,-9.231839,-4.580026,6.456066,30.17,-43.189999,54.32,79.343498,-133.969315,72.588684,132,2.64,0.105288999999999,-0.0670010000000003,0.3373999999999997,-9.2844835,-4.5465255,6.2873660000000005
17721,-9.976034,-4.340735,6.463245,19.74,-45.080002,56.490002,79.923805,-130.883652,72.991592,133,2.66,-0.7441949999999995,0.2392910000000006,0.0071789999999998,-9.6039365,-4.460380499999999,6.4596555
17741,-10.746551,-3.965049,6.736036,14.28,-40.18,54.529999,80.927536,-131.066254,72.111382,134,2.68,-0.7705169999999999,0.3756859999999995,0.2727910000000006,-10.3612925,-4.152891999999999,6.5996405
17761,-9.932961,-3.522361,6.271812,0.42,-34.650002,49.98,79.873314,-129.574158,71.121269,135,2.7,0.8135899999999996,0.4426879999999999,-0.4642240000000006,-10.339756,-3.743705,6.503924
17781,-10.102858,-3.041386,6.695357,-9.73,-29.610001,56.209999,78.204185,-128.254913,69.123337,136,2.72,-0.1698969999999988,0.4809749999999999,0.4235449999999998,-10.0179095,-3.281873499999999,6.483584499999999
17801,-11.251453,-2.438373,6.635534,-25.690001,-25.9,58.52,78.021339,-128.214645,69.832634,137,2.74,-1.1485950000000005,0.6030130000000002,-0.0598229999999997,-10.6771555,-2.739879499999999,6.6654455
17821,-11.962148,-1.713322,5.972699,-49.139999,-21.42,47.110001,77.434364,-124.141441,69.717484,138,2.76,-0.7106949999999994,0.7250509999999999,-0.6628349999999994,-11.6068005,-2.075847499999999,6.3041165
17841,-11.213167,-1.146203,4.934176,-55.720001,-12.39,37.66,76.001534,-125.771317,68.176491,139,2.78,0.7489809999999988,0.5671189999999999,-1.0385230000000003,-11.5876575,-1.4297624999999992,5.4534375
17861,-11.158131,-0.650871,4.613527,-45.5,-1.19,36.75,78.82502,-131.280624,68.723007,140,2.8,0.0550360000000011,0.4953320000000001,-0.3206489999999995,-11.185649,-0.8985369999999991,4.7738515
17881,-11.213167,-0.325435,5.022714,-41.509998,0.84,32.759998,75.670906,-127.842842,67.53112,141,2.82,-0.0550360000000011,0.325436,0.4091869999999993,-11.185649,-0.488152999999999,4.8181205
17901,-11.182059,0.196218,4.972463,-52.779999,-3.64,26.110001,75.525192,-132.594513,66.970161,142,2.84,0.0311079999999996,0.5216529999999999,-0.0502509999999993,-11.197613,-0.0646084999999991,4.9975885
17921,-11.904717,0.406794,4.948534,-55.02,2.66,18.059999,76.19017,-134.011002,68.677208,143,2.86,-0.7226579999999991,0.2105759999999999,-0.0239289999999998,-11.543388,0.3015060000000009,4.9604985
17941,-10.916447,1.088773,3.902833,-56.209999,6.37,5.67,76.450478,-136.194473,67.166924,144,2.88,0.98827,0.681979,-1.0457010000000002,-11.410582,0.7477835000000008,4.4256835
17961,-10.961912,1.55539,3.689864,-42.490002,9.66,7.14,74.086769,-135.2659,66.786621,145,2.9,-0.045465,0.466617,-0.2129690000000001,-10.9391795,1.3220815000000008,3.7963485
17981,-11.33042,1.615213,4.005728,-31.01,20.51,7.21,77.02681,-137.070053,68.549896,146,2.92,-0.3685080000000003,0.0598229999999999,0.3158640000000003,-11.146166,1.585301500000001,3.847796
18001,-11.426136,1.679821,4.175625,-24.360001,22.469999,1.47,77.693428,-141.406281,69.879555,147,2.94,-0.0957159999999994,0.064608,0.1698969999999997,-11.378278,1.647517000000001,4.090676500000001
18021,-11.081557,1.890397,3.864547,-23.73,22.889999,-12.6,79.166893,-141.367752,71.839111,148,2.96,0.3445789999999995,0.2105760000000001,-0.3110780000000002,-11.2538465,1.7851090000000012,4.020086
18041,-10.397185,1.861683,3.869332,-19.389999,26.6,-24.57,80.407784,-143.939713,73.758041,149,2.98,0.6843719999999998,-0.0287140000000001,0.004785,-10.739371,1.876040000000001,3.8669395
18061,-10.153109,1.608034,4.189982,-11.76,24.57,-29.82,80.55381,-143.428192,74.268295,150,3.0,0.2440759999999997,-0.253649,0.3206499999999996,-10.275147,1.734858500000001,4.029657
18081,-9.722385,1.402244,4.209126,-10.64,17.57,-37.450001,81.723732,-141.774872,74.132973,151,3.02,0.4307240000000014,-0.2057899999999999,0.0191440000000007,-9.937747,1.5051390000000011,4.199554
18101,-9.466345,1.237134,4.256983,-6.37,19.32,-41.439999,81.271935,-143.032578,73.35231,152,3.04,0.2560399999999987,-0.1651100000000001,0.0478569999999995,-9.594365,1.319689000000001,4.2330545
18121,-9.641026,0.813589,4.510632,-7.21,18.83,-52.5,84.45388,-146.744278,74.21508,153,3.06,-0.1746809999999996,-0.4235449999999999,0.2536490000000002,-9.5536855,1.025361500000001,4.3838075
18141,-8.056922,0.689158,3.993764,-9.45,16.1,-61.950001,81.47187,-144.669189,72.359932,154,3.08,1.584104,-0.1244309999999999,-0.5168680000000001,-8.848974,0.751373500000001,4.252198
18161,-7.264869,0.437902,3.622863,-1.19,17.710001,-55.16,83.165871,-144.663025,74.732826,155,3.1,0.7920530000000001,-0.251256,-0.3709009999999999,-7.6608955,0.563530000000001,3.8083135
18181,-7.047114,-0.045465,3.984192,10.36,21.98,-44.799999,83.41169,-143.090134,76.692238,156,3.12,0.2177550000000003,-0.483367,0.361329,-7.1559915,0.196218500000001,3.8035275
18201,-6.685785,-0.303899,3.97462,16.59,19.530001,-36.959999,81.000465,-142.45137,73.737534,157,3.14,0.3613289999999995,-0.258434,-0.0095720000000003,-6.8664495,-0.1746819999999989,3.979406
18221,-6.472816,-0.550369,3.653971,24.219999,16.17,-32.689999,81.332733,-143.299561,74.005508,158,3.16,0.2129690000000001,-0.24647,-0.3206489999999999,-6.5793005,-0.427133999999999,3.8142955
18241,-6.061236,-0.933234,3.756866,26.530001,10.92,-29.33,80.446785,-142.611374,74.553993,159,3.18,0.4115799999999998,-0.382865,0.1028950000000001,-6.267026,-0.741801499999999,3.7054185
18261,-5.546761,-1.280206,3.560647,30.66,4.27,-24.57,81.902618,-145.776413,74.40374,160,3.2,0.514475,-0.3469719999999999,-0.1962190000000001,-5.8039985000000005,-1.1067199999999988,3.6587565
18281,-5.333792,-1.52189,3.323749,35.07,-1.33,-14.98,80.287041,-142.845993,74.793839,161,3.22,0.2129690000000001,-0.241684,-0.236898,-5.4402765,-1.401047999999999,3.442198
18301,-6.09713,-1.598463,3.618077,52.290001,-1.61,-5.04,81.610672,-142.27948,74.605034,162,3.24,-0.7633380000000001,-0.076573,0.2943280000000001,-5.715461,-1.560176499999999,3.470913
18321,-6.034914,-2.158403,3.742508,67.550003,-2.73,-2.94,79.439232,-141.389206,73.796089,163,3.26,0.0622160000000002,-0.5599399999999999,0.1244309999999999,-6.066022,-1.878432999999999,3.6802925
18341,-5.939198,-3.01985,3.618077,67.410004,-6.44,3.71,80.087997,-140.168839,74.288445,164,3.28,0.0957159999999994,-0.8614470000000001,-0.1244309999999999,-5.987056,-2.589126499999999,3.6802925
18361,-6.77193,-3.156246,4.03205,48.650002,-7.35,12.32,80.347878,-142.632202,71.607063,165,3.3,-0.832732,-0.1363959999999999,0.4139729999999999,-6.355564,-3.088047999999999,3.8250635
18381,-8.320142,-3.304606,4.769066,38.639999,-11.97,17.08,80.804375,-141.373505,72.528053,166,3.32,-1.5482120000000004,-0.1483600000000002,0.7370159999999997,-7.546036000000001,-3.230425999999999,4.400558
18401,-9.43763,-3.388358,5.211754,30.870001,-30.450001,8.54,80.408348,-138.659027,72.310959,167,3.34,-1.1174879999999998,-0.083752,0.4426880000000004,-8.878886000000001,-3.346481999999999,4.99041
18421,-9.449594,-3.144281,4.335949,21.210001,-39.34,-3.29,80.323227,-134.917557,73.675697,168,3.36,-0.0119639999999989,0.2440770000000003,-0.8758049999999997,-9.443612,-3.266319499999999,4.7738515
18441,-8.726935,-3.058136,4.158874,18.200001,-26.880001,-5.67,81.001923,-136.130142,70.792671,169,3.38,0.7226590000000002,0.0861449999999997,-0.1770750000000003,-9.0882645,-3.1012085,4.2474115
18461,-9.17441,-3.244783,5.082537,21.629999,-14.42,0.28,79.927971,-135.682541,70.739021,170,3.4,-0.4474750000000007,-0.1866469999999997,0.9236630000000003,-8.9506725,-3.151459499999999,4.6207055
18481,-9.753493,-3.220854,5.518046,10.5,-15.190001,2.17,80.151466,-137.314194,70.448288,171,3.42,-0.5790830000000007,0.0239289999999998,0.4355089999999997,-9.4639515,-3.232818499999999,5.3002915
18501,-9.691278,-2.742273,4.864782,-3.71,-21.07,-1.26,81.075203,-133.474442,72.244247,172,3.44,0.0622150000000001,0.4785810000000001,-0.6532640000000001,-9.7223855,-2.981563499999999,5.191414
18521,-8.834617,-2.708772,4.029657,-2.66,-19.950001,-0.7,77.208458,-133.910751,69.389091,173,3.46,0.8566610000000008,0.0335009999999997,-0.8351249999999997,-9.2629475,-2.7255224999999994,4.4472195
18541,-8.322535,-2.933705,4.59199,12.11,-7.07,13.72,76.970413,-132.561951,68.087738,174,3.48,0.5120819999999995,-0.2249329999999996,0.5623329999999997,-8.578576,-2.821238499999999,4.3108235
18561,-9.954497,-2.536483,6.707321,14.98,3.57,36.470001,77.535583,-135.03981,68.345642,175,3.5,-1.6319619999999997,0.3972219999999997,2.1153310000000003,-9.138516,-2.7350939999999992,5.6496555
18581,-11.533817,-1.502746,6.231133,-11.69,-7.28,38.57,78.004898,-135.098572,70.014313,176,3.52,-1.579320000000001,1.033737,-0.4761880000000005,-10.744157,-2.019614499999999,6.469227
18601,-11.153344,-0.634121,5.173467,-25.76,-5.11,25.48,77.10099,-133.37381,68.503693,177,3.54,0.3804730000000003,0.8686249999999999,-1.0576660000000002,-11.343580500000002,-1.0684334999999991,5.702299999999999
18621,-10.397185,-0.579084,4.457988,-21.629999,-3.64,9.17,77.737267,-135.076126,68.197662,178,3.56,0.7561590000000002,0.055037,-0.7154789999999993,-10.7752645,-0.6066024999999992,4.8157275
18641,-8.825045,-0.686765,4.280912,-12.53,-2.66,-1.47,74.889236,-135.132309,67.225479,179,3.58,1.572140000000001,-0.1076809999999999,-0.1770760000000004,-9.611115,-0.6329244999999991,4.3694500000000005
18661,-8.399107,-1.072023,4.491488,-6.79,0.98,0.7,77.303001,-137.650253,68.305008,180,3.6,0.4259379999999986,-0.385258,0.2105760000000005,-8.612076,-0.8793939999999991,4.3862000000000005
18681,-8.363214,-0.899733,4.288091,-8.33,1.96,6.16,76.739037,-138.371994,66.498619,181,3.62,0.0358930000000015,0.1722899999999999,-0.2033970000000007,-8.3811605,-0.9858779999999993,4.3897895
18701,-8.679078,-0.571905,4.046408,-10.43,-1.54,9.8,74.659294,-135.101944,66.531479,182,3.64,-0.3158640000000012,0.327828,-0.2416830000000001,-8.521146,-0.735818999999999,4.1672495
18721,-8.77958,-0.356543,3.981799,-7.77,-1.12,8.75,77.304749,-136.049973,69.149422,183,3.66,-0.1005019999999987,0.215362,-0.0646089999999994,-8.729329,-0.4642239999999989,4.0141035
18741,-8.832224,-0.227326,4.008121,-1.33,-1.75,8.19,75.391975,-134.423477,67.207581,184,3.68,-0.0526440000000008,0.129217,0.0263219999999999,-8.805902,-0.291934499999999,3.99496
18761,-9.114587,-0.430723,4.194768,4.34,-1.33,4.27,75.136711,-136.479126,68.807495,185,3.7,-0.2823630000000001,-0.203397,0.1866469999999997,-8.9734055,-0.329024499999999,4.1014445
18781,-8.506788,-0.605406,4.424487,2.52,-1.61,0.28,76.805077,-133.838104,69.685043,186,3.72,0.607799,-0.1746829999999999,0.2297190000000002,-8.8106875,-0.518064499999999,4.3096275
18801,-8.597719,-0.796838,4.434059,3.71,-1.47,2.59,73.968559,-136.051361,65.947243,187,3.74,-0.0909309999999994,-0.191432,0.0095720000000003,-8.552253499999999,-0.701121999999999,4.429273
18821,-8.868117,-1.024165,4.91264,6.93,-1.4,2.94,75.883522,-135.797684,69.904587,188,3.76,-0.2703980000000001,-0.2273269999999999,0.4785809999999992,-8.732918,-0.910501499999999,4.6733495000000005
18841,-8.786758,-1.08638,5.077751,3.22,-2.1,1.05,77.664848,-137.172073,69.08828,189,3.78,0.081358999999999,-0.0622149999999999,0.1651110000000004,-8.8274375,-1.0552724999999987,4.9951955
18861,-8.959048,-1.079202,4.91264,0.0,-3.64,2.94,76.365669,-136.6931,68.480957,190,3.8,-0.1722899999999985,0.0071779999999999,-0.1651110000000004,-8.872903,-1.082790999999999,4.9951955
18881,-9.32277,-1.220383,4.742744,-0.07,0.77,3.43,75.858215,-137.402939,68.358528,191,3.82,-0.363722000000001,-0.141181,-0.1698959999999996,-9.140909,-1.1497924999999989,4.827692
18901,-9.227054,-1.347207,4.78103,0.07,0.77,1.26,72.76622,-132.911728,67.493156,192,3.84,0.0957159999999994,-0.126824,0.0382860000000002,-9.274912,-1.283794999999999,4.761887
18921,-8.813081,-1.39028,4.6901,0.42,-1.68,-1.47,76.312645,-133.504425,68.485817,193,3.86,0.4139730000000003,-0.0430729999999999,-0.0909300000000001,-9.0200675,-1.368743499999999,4.735565
18941,-8.729329,-1.725287,4.89589,1.47,-2.87,-2.59,74.720093,-135.368927,67.184669,194,3.88,0.0837520000000004,-0.335007,0.2057899999999994,-8.771205,-1.5577834999999989,4.792995
18961,-8.504395,-2.091402,5.104073,-0.28,-3.01,-3.43,75.3097,-136.801285,66.646439,195,3.9,0.2249339999999993,-0.3661149999999999,0.208183,-8.616862000000001,-1.9083444999999988,4.9999815
18981,-8.375178,-2.359407,5.142359,-5.74,-6.93,-1.12,76.42308,-135.640671,68.667137,196,3.92,0.1292170000000005,-0.268005,0.0382860000000002,-8.4397865,-2.225404499999999,5.123215999999999
19001,-8.659934,-2.610663,5.075358,-7.42,-5.88,2.66,76.165298,-135.336365,68.302246,197,3.94,-0.2847559999999998,-0.2512560000000001,-0.0670010000000003,-8.517555999999999,-2.485034999999999,5.1088585
19021,-9.069121,-3.098816,5.187825,-6.51,-4.48,5.46,77.47818,-136.092239,68.159462,198,3.96,-0.4091870000000011,-0.4881529999999996,0.1124670000000005,-8.864527500000001,-2.854739499999999,5.1315915
19041,-9.291662,-3.290249,5.094501,-12.53,-8.89,3.57,76.592224,-135.404053,68.707947,199,3.98,-0.2225409999999996,-0.1914330000000004,-0.0933239999999999,-9.1803915,-3.194532499999999,5.141163000000001
19061,-8.619255,-3.156246,4.678135,-21.84,-9.38,1.82,75.465584,-136.007889,68.608452,200,4.0,0.6724069999999998,0.1340030000000003,-0.416366,-8.9554585,-3.223247499999999,4.886318
19081,-8.363214,-2.854739,4.869568,-22.33,-3.85,6.16,75.834663,-137.407898,67.656876,201,4.02,0.2560410000000015,0.3015069999999999,0.1914329999999999,-8.491234500000001,-3.005492499999999,4.7738515
19101,-8.743686,-2.079437,5.089715,-21.84,2.66,16.52,75.589279,-138.700912,66.868568,202,4.04,-0.380472000000001,0.7753019999999999,0.2201469999999998,-8.55345,-2.4670879999999986,4.9796415
19121,-10.569475,-1.191668,4.651814,-23.940001,8.47,24.5,76.134399,-137.983139,68.11364,203,4.06,-1.8257890000000003,0.887769,-0.4379010000000001,-9.6565805,-1.6355524999999989,4.8707645
19141,-11.883182,-0.038287,4.118195,-26.18,15.4,18.620001,79.304398,-139.817657,70.570923,204,4.08,-1.313706999999999,1.153381,-0.5336189999999998,-11.2263285,-0.6149774999999988,4.3850045
19161,-13.16578,1.947827,2.347443,-6.3,19.809999,4.48,78.1576,-141.745911,70.236801,205,4.1,-1.282598,1.986114,-1.770752,-12.524481,0.9547700000000012,3.232819
19181,-12.677627,2.948063,1.608034,26.25,53.200001,-22.4,76.584312,-143.326553,70.668068,206,4.12,0.4881530000000005,1.000236,-0.7394090000000002,-12.9217035,2.447945000000001,1.9777385
19201,-12.088972,3.005492,3.555861,57.959999,68.389999,-48.650002,79.366837,-143.004379,70.846725,207,4.14,0.5886549999999993,0.0574289999999999,1.947827,-12.3832995,2.9767775000000007,2.5819475
19221,-10.634084,2.711165,4.587205,47.32,54.950001,-67.830002,78.684311,-140.752213,72.091644,208,4.16,1.4548880000000004,-0.294327,1.0313439999999998,-11.361528,2.8583285000000007,4.0715330000000005
19241,-8.566611,1.866468,4.950927,30.380001,27.23,-78.889999,81.610672,-142.27948,74.605034,209,4.18,2.067473,-0.8446969999999998,0.3637220000000001,-9.6003475,2.288816500000001,4.7690660000000005
19261,-6.709714,1.734858,3.493646,27.440001,12.6,-67.199997,80.221542,-142.580002,74.00032,210,4.2,1.856897,-0.13161,-1.457281,-7.6381625,1.800663000000001,4.2222865
19281,-6.252669,0.945199,3.898047,30.450001,21.629999,-52.009998,80.567078,-143.98497,72.347092,211,4.22,0.4570449999999999,-0.789659,0.404401,-6.4811915,1.3400285000000012,3.6958465
19301,-4.156481,0.299114,3.876511,25.690001,20.719999,-36.259998,80.795387,-141.095612,73.418488,212,4.24,2.096188,-0.646085,-0.0215360000000002,-5.204575,0.6221565000000011,3.887279
19321,-3.354857,-0.524047,4.223483,20.719999,9.38,-11.55,80.416336,-144.497482,71.69651,213,4.26,0.8016240000000003,-0.823161,0.346972,-3.755669,-0.1124664999999989,4.049996999999999
19341,-4.376629,-1.005021,4.249805,17.01,-8.33,10.15,80.270416,-140.488998,72.408051,214,4.28,-1.0217720000000003,-0.4809739999999999,0.0263220000000004,-3.865743,-0.7645339999999989,4.236644
19361,-5.015535,-1.215597,3.799938,16.940001,-20.370001,18.34,79.30394,-140.578339,73.239807,215,4.3,-0.6389059999999995,-0.2105760000000001,-0.4498670000000002,-4.6960820000000005,-1.1103089999999989,4.0248715
19381,-5.740586,-1.785109,3.977013,24.780001,-21.559999,22.610001,79.398598,-139.797836,73.377525,216,4.32,-0.7250510000000006,-0.569512,0.1770749999999998,-5.3780605,-1.5003529999999987,3.8884755
19401,-6.125845,-2.546054,4.522596,28.07,-22.75,23.52,79.494133,-137.976807,72.017464,217,4.34,-0.3852589999999996,-0.7609449999999998,0.5455830000000002,-5.9332155,-2.1655814999999987,4.2498045
19421,-5.838696,-3.318964,4.845639,22.610001,-29.540001,23.66,79.984383,-140.190643,71.20118,218,4.36,0.2871490000000003,-0.77291,0.3230430000000002,-5.9822705,-2.9325089999999987,4.684117500000001
19441,-5.642478,-3.438609,5.137574,19.6,-34.650002,37.380001,76.997673,-138.116531,69.205704,219,4.38,0.196218,-0.1196450000000002,0.2919349999999996,-5.740587,-3.3787864999999986,4.9916065000000005
19460,-7.250512,-3.799938,5.781266,24.290001,-24.85,58.59,78.02034,-133.775177,70.108612,220,4.4,-1.608034,-0.361329,0.6436919999999997,-6.446495,-3.6192735,5.45942
19480,-8.296212,-3.553468,6.221561,11.55,-21.700001,70.840004,77.290298,-131.81282,68.779137,221,4.42,-1.045700000000001,0.2464699999999999,0.4402950000000007,-7.773362,-3.676702999999999,6.0014135
19500,-9.509417,-3.204104,6.209597,-4.55,-27.93,75.18,75.165955,-130.912643,69.373489,222,4.44,-1.2132049999999983,0.349364,-0.0119640000000007,-8.9028145,-3.378785999999999,6.215579
19520,-10.291898,-2.931312,6.149774,-19.530001,-32.970001,73.290001,74.754478,-129.521561,69.062096,223,4.46,-0.7824810000000006,0.2727919999999999,-0.0598229999999997,-9.9006575,-3.0677079999999988,6.1796855
19540,-11.136594,-2.648949,6.156952,-30.66,-29.33,68.459999,73.66127,-129.357803,67.276031,224,4.48,-0.8446960000000008,0.2823630000000001,0.0071780000000005,-10.714246,-2.7901304999999987,6.153363000000001
19560,-11.53621,-2.254119,6.441709,-47.950001,-30.17,59.150002,73.448845,-130.643875,67.470039,225,4.5,-0.3996159999999999,0.3948299999999998,0.2847569999999999,-11.336402,-2.4515339999999988,6.299330500000001
19580,-12.21101,-1.751609,6.166524,-63.209999,-24.43,55.09,73.952477,-128.894485,65.954353,226,4.52,-0.6747999999999994,0.5025100000000002,-0.2751850000000004,-11.87361,-2.002863999999999,6.304116500000001
19600,-13.402678,-1.222776,5.300292,-72.519997,-13.79,45.009998,69.733727,-129.52713,63.767681,227,4.54,-1.191668,0.5288329999999999,-0.8662320000000001,-12.806844,-1.4871924999999986,5.733408000000001
19620,-13.350035,0.155539,3.950691,-64.610001,-2.66,26.809999,70.779839,-129.70079,64.150444,228,4.56,0.0526429999999997,1.3783150000000002,-1.3496009999999998,-13.3763565,-0.5336184999999987,4.625491500000001
19640,-13.055707,0.504904,4.776245,-37.310001,13.65,12.81,73.513924,-131.189743,67.092461,229,4.58,0.2943280000000001,0.349365,0.8255540000000003,-13.202871,0.3302215000000013,4.363468000000001
19660,-13.141851,0.808803,4.836067,-37.099998,9.8,-6.86,70.753654,-132.346588,64.102165,230,4.6,-0.0861440000000008,0.303899,0.0598219999999996,-13.098779,0.6568535000000013,4.8061560000000005
19680,-11.820966,1.478817,3.773616,-45.779999,9.17,-23.59,71.780472,-133.284897,66.592491,231,4.62,1.3208850000000003,0.670014,-1.0624509999999998,-12.4814085,1.1438100000000015,4.3048415
19700,-11.89036,1.452495,4.094266,-25.690001,19.950001,-30.450001,74.063972,-139.23111,67.20536,232,4.64,-0.069393999999999,-0.0263219999999999,0.3206500000000001,-11.855663,1.4656560000000014,3.933941000000001
19720,-10.722621,1.615213,4.390986,-16.799999,28.139999,-45.150002,75.720718,-138.953033,69.626717,233,4.66,1.1677389999999992,0.1627179999999999,0.2967199999999996,-11.3064905,1.5338540000000016,4.2426260000000005
19740,-9.629062,1.304135,4.891104,-11.13,25.200001,-54.110001,75.601631,-140.779022,70.285126,234,4.68,1.0935590000000008,-0.3110779999999999,0.5001180000000005,-10.1758415,1.4596740000000017,4.641045000000001
19760,-8.365606,1.227562,4.905462,-9.17,22.82,-54.599998,77.086617,-142.897598,69.479073,235,4.7,1.2634559999999997,-0.076573,0.0143579999999996,-8.997333999999999,1.2658485000000017,4.898283000000001
19780,-8.277069,0.930841,5.034678,-0.42,25.34,-49.139999,77.369263,-141.876526,70.218925,236,4.72,0.0885370000000005,-0.296721,0.1292160000000004,-8.321337499999998,1.0792015000000017,4.9700700000000015
19800,-7.511339,0.933234,4.982035,-0.21,25.549999,-49.209999,80.486549,-144.762482,72.630363,237,4.74,0.7657299999999987,0.0023929999999999,-0.0526430000000006,-7.894204,0.9320375000000014,5.008356500000001
19820,-6.453673,0.976306,4.577633,-0.98,28.700001,-43.82,81.214096,-144.364883,71.995041,238,4.76,1.0576660000000002,0.043072,-0.4044020000000001,-6.982506000000001,0.9547700000000016,4.779834000000001
19840,-5.900911,0.65805,4.580026,2.73,26.530001,-32.549999,79.624603,-143.308685,71.211617,239,4.78,0.5527620000000004,-0.318256,0.0023930000000005,-6.177292,0.8171780000000015,4.578829500000001
19860,-5.711872,0.433116,4.448416,3.15,21.91,-22.4,82.048218,-145.544769,73.742897,240,4.8,0.1890390000000001,-0.224934,-0.1316100000000002,-5.8063915,0.5455830000000015,4.514221000000001
